animal_id,yr,animal_yr,avg_biom_herd,avg_dn_herd,avg_de_herd,avg_mosq_herd,alive_june1,Next_Yr_Calf_Present,Current_Calf_Present,avg_dist_m,avg_sinuosity,avg_biom,avg_dn,avg_de,HR_area_km2,centroid_x,centroid_y,resource_vol,move_vol,avg_dist_m_unscaled,avg_sinuosity_unscaled,avg_biom_unscaled,avg_dn_unscaled,avg_de_unscaled,HR_area_km2_unscaled,centroid_x_unscaled,centroid_y_unscaled,resource_vol_unscaled,move_vol_unscaled
1623,2018,1623_2018,-1.0786737894233973,0.2853942487002068,-1.761855206375396,-0.9002796531579359,1,1,1,-0.9429596801281533,1.51337482795109,-0.6378088168815518,1.12829020256581,0.7360208006543769,-1.0509552482930689,-0.3096713975775992,-0.1778639605650631,-0.6458879653305514,0.8819386469383996,10761.664435703138,0.05278971036226917,23.929211222808366,1.3286194634805113,10.690487621274407,618.879328933566,-149.35749848799014,70.1727536617005,1.6291403380737473,9.453089788560336
1623,2019,1623_2019,0.2559900230674113,0.1312868592727756,0.727219441381381,0.38473190685408903,1,NA,1,0.36564969105922107,-0.6340756376453224,-0.7336125036722552,1.0518566585682985,1.0781638518444188,-0.20283987714471832,-0.5360770807096695,0.9449461321604992,-0.6211008119748246,-0.7448274112521304,14246.657800612293,0.03730332561213447,22.561048092203652,1.30974030551956,10.876424363300663,830.8203816154248,-149.61031110755113,70.30176204251838,1.8409459532813972,4.32131312252669
1626,2017,1626_2017,-0.39290908841882816,0.8720871165243094,-0.10680811517783818,0.9842994238102594,1,1,0,-0.21408870737613325,0.12028416642005468,0.8083746099074199,0.3570173119273643,-0.9727834379596033,-0.778917259038201,-0.3680829114647438,0.23695328498290805,0.005203265109756877,0.14140671294867288,12702.740634485734,0.04274340739886296,44.58201604593394,1.138114326968238,9.7618424484924,686.8606670551313,-149.42272285706977,70.2204152400299,7.192698873441168,7.117016645057267
1626,2018,1626_2018,-1.0786737894233973,0.2853942487002068,-1.761855206375396,-0.9002796531579359,0,NA,1,-0.770706794044204,0.5184759684023134,0.6717591054582384,0.3871095282598606,-0.8674746274164035,-0.842893592317159,-0.2682400241772401,-0.48996189052859646,0.12731270941779746,-0.7455925471996417,11220.395802225701,0.04561497605603991,42.63102331780782,1.1455471329827651,9.819072244833308,670.8732060526163,-149.3112347463011,70.13689430412786,8.23612106892911,4.318899433857681
1631,2019,1631_2019,0.2559900230674113,0.1312868592727756,0.727219441381381,0.38473190685408903,1,1,1,0.029945003187496804,0.16133344705820046,-0.2077035376871099,0.002390917324117598,1.014505068041239,0.7695355375545623,2.2083294925662327,-1.569209513922283,0.788452418989939,0.1752292494015174,13352.63347558372,0.04303943516009098,30.07150287133169,1.050521270691071,10.84182916453644,1073.813582781303,-146.5458093453514,70.01289115408707,13.885543611101792,7.223712812266363
1631,2020,1631_2020,-0.11804797647289467,0.020043435696366286,0.754992210519544,-1.5603343540484873,0,NA,1,-0.7308542381742053,0.015130104800399134,-0.014022754726801059,-0.20285981578862103,1.079785304896994,-0.5669135337468414,-0.6903887033328489,1.0009423178294927,1.9012392763752435,0.7276426972341165,11326.528232452452,0.04198508664484776,32.837439290165435,0.999824144673172,10.877305537700948,739.8396534516258,-149.78262094096337,70.30819587963111,23.39427991256284,8.966349639066017
1634,2017,1634_2017,-0.39290908841882816,0.8720871165243094,-0.10680811517783818,0.9842994238102594,1,1,0,-0.3702740005755761,-0.25906945972181095,-0.32305178866628204,0.09626233220718482,1.275683287435492,0.3012756993487617,-0.3883097470360039,0.7344135841213094,1.1118449000867539,0.018484575661916195,12286.799313507288,0.040007690647808555,28.42422572098348,1.0737075993225567,10.98376578149673,956.7970937350093,-149.44530885939736,70.27757232129306,16.648924400708022,6.729247947344937
1634,2018,1634_2018,-1.0786737894233973,0.2853942487002068,-1.761855206375396,-0.9002796531579359,1,0,1,-1.6123606455481594,-0.4551029188991961,-0.05369520579814799,-0.3964189221160206,0.6164323489551335,1.5817051359382717,0.05207901591304949,-1.1139650249325814,3.0538527253254504,-0.6153355115454502,8978.964438043966,0.03859399118355681,32.270880876029295,0.952014861575498,10.62549759147377,1276.771913090278,-148.95355513994048,70.06519773271629,33.24333345848387,4.729806713851227
1634,2019,1634_2019,0.2559900230674113,0.1312868592727756,0.727219441381381,0.38473190685408903,NA,NA,0,-1.086416425083053,-1.2833688078341825,-0.5845434372946562,-0.6512779351949374,1.5407256846134316,2.105670829092827,-0.40530322834650234,0.45876433645092435,3.1149485620876813,-0.5891926140902713,10379.620859272334,0.03262093409239027,24.689888926659812,0.889064443289965,11.127802375718607,1407.7090996501615,-149.46428438362508,70.24590083619864,33.76539587954283,4.812276784128096
1638,2018,1638_2018,-1.0786737894233973,0.2853942487002068,-1.761855206375396,-0.9002796531579359,1,1,1,-0.3015327231161114,0.22236583951303227,1.398151560735664,-0.8674500246819445,-0.7440892803410315,-0.09067642506660159,-0.15943808860288025,-1.35840432575504,1.090859251852715,0.5480568421412132,12469.86608737904,0.04347957155760935,53.004563303081596,0.8356697318749482,9.88612568744796,858.849634373431,-149.1897426443126,70.03711220105633,16.469602553178685,8.399830257821636
