animal_id,yr,animal_yr,avg_biom_herd,avg_dn_herd,avg_de_herd,avg_fly_herd,alive_june1,Next_Yr_Calf_Present,Current_Calf_Present,avg_dist_m,avg_sinuosity,avg_biom,avg_dn,avg_de,HR_area_km2,centroid_x,centroid_y,resource_vol,move_vol,avg_dist_m_unscaled,avg_sinuosity_unscaled,avg_biom_unscaled,avg_dn_unscaled,avg_de_unscaled,HR_area_km2_unscaled,centroid_x_unscaled,centroid_y_unscaled,resource_vol_unscaled,move_vol_unscaled
1311,2019,1311_2019,0.49997190170103284,-0.2720244745375989,0.7760228782715608,0.7054096785465599,1,1,1,-1.8591703232862935,0.5303969554523297,-0.20480308162904273,0.7157267264444168,0.9805343640167146,-0.49924185445871017,1.8986408108880013,1.1596984195166675,-0.6425989885810239,-0.0027120374977756844,6836.668664027892,0.048360050325994726,30.005579631271956,1.228020801431978,10.84348161466286,649.6868631480431,-146.0455964356333,69.95128428309805,1.6245584159471051,4.705418676442653
1407,2017,1407_2017,-0.3661645006384311,0.8124679286942499,0.3108554617286773,1.0270531923306805,1,1,1,1.0179412414048614,-1.3085475610759223,0.05181376466275104,0.3054101620368566,1.237978638882849,0.29622553498325577,-0.3016596222894421,-1.142961779625853,-0.582441414109385,-0.37793931658951274,15557.314248402243,0.03415038060082405,33.41046435878343,1.1246341523367944,10.971773296242919,986.66618773483,-149.48736211164652,69.30588202305822,2.220493420219305,3.8406013188287966
1422,2019,1422_2019,0.49997190170103284,-0.2720244745375989,0.7760228782715608,0.7054096785465599,1,1,0,-1.359248472506697,-0.3395406877582469,0.8545860710981068,-0.5868666504845015,0.11586709887915453,-0.08624346615165783,-0.5783463121316419,0.7344900753738592,-0.5122171714513244,-0.2544632680643169,8351.952719758046,0.04163797335172417,44.06193640884077,0.899808937578258,10.41259373607473,824.6430207408434,-149.92016244097854,69.83210455071732,2.916151194256937,4.1251867846633665
1424,2018,1424_2018,-1.464029229611552,0.9395683079512698,-1.676981914319078,-0.08191650624199141,0,NA,1,-0.24788116283298983,0.09606015629163293,1.1277560733535221,-1.2133261872524153,-0.8275493166288508,-0.2961573009516747,1.4964644881535614,-0.3107590810979143,-0.2991707083358641,-0.3412379189271701,11720.553555632963,0.04500389552627678,47.686454370674525,0.741961173392401,9.942462953641568,735.7184171540704,-146.67469082766308,69.53913637063464,5.026639291923587,3.92519006681085
1426,2018,1426_2018,-1.464029229611552,0.9395683079512698,-1.676981914319078,-0.08191650624199141,1,1,0,1.3690852507801363,-0.4946916290493391,1.3225377225389117,-1.4290407904562528,-0.9727598942242534,1.669207018966714,-0.5177348602182558,0.824878946838965,-0.5331184175086109,1.3462546957100043,16621.646439207194,0.040439109757156394,50.27088743535614,0.6876079936265709,9.870100462020371,1568.2945225776682,-149.82535247247458,69.85743924054596,2.7090985617689776,7.814493924238085
1426,2019,1426_2019,0.49997190170103284,-0.2720244745375989,0.7760228782715608,0.7054096785465599,1,1,1,-0.11506904380339608,0.49314216477042416,1.359365955760643,-1.6282521613595515,-1.0629559538240727,-0.574748219834512,-1.0848138979155955,1.4885875936620205,-0.5408247363445218,0.23079494447765359,12123.11264773795,0.04807217961183655,50.75953769604603,0.637413100497927,9.825153243194189,617.7005311575007,-150.71239186859685,70.04346714897426,2.6327579647828627,5.243601538907207
1443,2018,1443_2018,-1.464029229611552,0.9395683079512698,-1.676981914319078,-0.08191650624199141,1,1,0,-0.7949701412663875,-1.509569728866728,-0.42883791295899987,-2.317458000187381,-0.26094736295104926,3.19631314717754,1.1314363160521799,-0.737398220429604,0.4149024144560077,-0.74429710640176,10062.303961635302,0.03259706641104202,27.033004811462188,0.46375527531086375,10.224816552150097,2215.213803602916,-147.24567714142847,69.41955560711223,12.100414676306109,2.996226207046959
1453,2019,1453_2019,0.49997190170103284,-0.2720244745375989,0.7760228782715608,0.7054096785465599,1,1,1,-2.1031765174534636,0.7269888119194835,-1.164424341113877,0.8919883159482518,1.049109007324523,-1.3368640245893932,0.7086123535711288,1.7230958086424317,-0.7781723168016322,-0.6988517286508901,6097.075675755176,0.04987913114977634,17.27297918889904,1.2724330837616078,10.877654277109077,294.8497486466336,-147.9070690945999,70.10919640073386,0.28153731441592184,3.1009679294435926
1506,2018,1506_2018,-1.464029229611552,0.9395683079512698,-1.676981914319078,-0.08191650624199141,1,1,1,0.8280322601406601,-1.26370600619663,-0.6209887574711528,0.8601511775723056,1.138282874528673,0.572305339094132,1.1095551892532702,-0.9931084737718168,-0.71968746940137,-0.911157936039427,14981.692176870767,0.034496874841988434,24.483478210570503,1.2644111432917629,10.922092108878946,1103.620304466881,-147.27990415426427,69.34788373147731,0.8609018930487535,2.6116482463885524
1506,2019,1506_2019,0.49997190170103284,-0.2720244745375989,0.7760228782715608,0.7054096785465599,1,1,1,0.33352549132465587,-0.1674772058824674,-0.39150067943696126,0.6447586403966249,1.253621811283635,-0.2536122661639093,-0.5795326637330054,-0.9719183929972234,-0.6809764931568167,0.06169200268513746,13482.821461239886,0.042967521485037935,27.528408671433887,1.2101391138628357,10.979568726510642,753.7415281924249,-149.92201816220629,69.35382300381434,1.24438187867475,4.853855996846073
1507,2017,1507_2017,-0.3661645006384311,0.8124679286942499,0.3108554617286773,1.0270531923306805,1,1,1,-0.46730967986158967,1.7157338617932754,-0.11147681504376003,0.34568283971623603,1.4195445706901195,-0.4967956083627539,0.5979307520257444,0.45314084402915966,-0.7198088848300296,2.0349359964555624,11055.45653555384,0.057519242352059116,31.243866144272623,1.1347815788765276,11.062252677543269,650.7231524643993,-148.08020005954498,69.75324644137146,0.8596991234119706,9.401754701734053
1507,2018,1507_2018,-1.464029229611552,0.9395683079512698,-1.676981914319078,-0.08191650624199141,1,1,1,-1.0873691753227097,3.3211327727874322,0.2795136950420705,0.12398283314114127,0.7442791738667749,-0.9994082221597804,1.9214286023101086,0.6402765494310445,0.21716917304572786,2.7265814081099524,9176.03025000316,0.06992428671165885,36.4316690326278,1.0789202689211919,10.72574904654841,437.80423036384957,-146.0099511950261,69.80569786570472,10.141622934791586,10.995847110901511
1507,2019,1507_2019,0.49997190170103284,-0.2720244745375989,0.7760228782715608,0.7054096785465599,1,0,1,-1.50148007325614,1.253434939542061,1.3743325111382765,-0.6054754447884626,-0.8168208480246681,-1.5020445678317556,-0.5426000702518488,2.4401705676000613,-0.2551267524455883,-0.4774543408443879,7920.8427842740975,0.05394702201563811,50.958119342438856,0.8951201166685637,9.947809249568037,224.8752548641316,-149.86424726389944,70.31018205646419,5.462949021366059,3.6112408082409213
1509,2015,1509_2015,1.2409465571860478,-2.1338385720625834,1.16251416824011,-1.6737188120856572,1,NA,1,-0.5564131714485024,0.6188892192134597,1.4856628430456404,-0.8194846827058849,-0.08047827095332298,-1.0300606388989308,-0.5272045019074879,0.535821502794243,0.46957857062741276,-0.7334795482719012,10785.38012280856,0.049043837047114666,52.43529027762032,0.8411966344039795,10.314749347500289,424.8191214495071,-149.84016512589167,69.7764206309668,12.642049468728718,3.0211583283477976
1509,2016,1509_2016,1.1537994945262657,-0.8009091688172254,0.08129318984704377,-1.3696155774678103,0,NA,NA,-1.0205879367429718,0.6682162331447477,1.2643221066729369,-0.9107640190399557,-0.13231187110947726,-1.471316248904849,1.3149197552036223,0.8354233011408074,0.7251909522648582,-1.2161321248765233,9378.44697950595,0.04942499078513813,49.49846167988043,0.8181971614754673,10.288919215018845,237.89251779044773,-146.95866769786974,69.86039467013978,15.174205511937426,1.908748998847318
1512,2015,1512_2015,1.2409465571860478,-2.1338385720625834,1.16251416824011,-1.6737188120856572,1,NA,NA,-1.2261942387082923,1.1577652456695369,0.9247191748526716,-0.7565869490199324,0.924893648994416,-1.4571099825249014,-1.0498678158634844,-0.3043649237493714,0.27523573416376873,-0.6275261790332812,8755.245671861878,0.053207774724369515,44.99248768525762,0.8570448513309783,10.81575429037787,243.91063759416858,-150.65772832179002,69.5409285602097,10.716843871670708,3.2653578253487243
1512,2016,1512_2016,1.1537994945262657,-0.8009091688172254,0.08129318984704377,-1.3696155774678103,1,1,NA,0.42687443396914243,-1.407340755984948,0.6866485422964208,-0.9147409072343851,0.9881757706607024,-0.47305971501201294,-0.8754072899110927,-0.9976160063592745,0.6408969745715865,-1.0319059292775157,13765.766013849212,0.033386997770002196,41.83368080031113,0.817195112862485,10.847289541285054,660.7782539254507,-150.38483274762743,69.34662033546246,14.339169651566374,2.333350355302096
1512,2017,1512_2017,-0.3661645006384311,0.8124679286942499,0.3108554617286773,1.0270531923306805,1,0,1,1.2855794962396414,-1.5917643549982268,1.310201881105901,-1.1131326931255947,0.1335407403043383,0.8459538605923311,-0.1030471829516059,-0.4685115758575718,0.5196506284543131,-0.4920641705199287,16368.537001762912,0.031961942033979535,50.107211048933316,0.7672067289401435,10.42140100583926,1219.5444707778665,-149.17668750274547,69.4949206341214,13.138074985998527,3.577568324924215
1512,2018,1512_2018,-1.464029229611552,0.9395683079512698,-1.676981914319078,-0.08191650624199141,0,NA,0,0.33065018635811244,1.2723165434243013,1.1317301041632608,-1.218505656550499,-0.025420855326081227,0.4468716693061193,-0.6641066676085464,1.564622624810267,1.3972746144752026,2.535948171061392,13474.106291530119,0.05409292166222161,47.73918324255597,0.7406561128092548,10.342185997384789,1050.4835525564617,-150.05431096151347,70.06477866552522,21.83202347797628,10.556478915879087
